seq_id,print_id,tile_id,saturated,centroids
2057,SI266220200309225433,9,71,70.63636363636364,481.93636363636364,110,117.45454545454545,498.24242424242425,66,104.875,462.125,8,127.875,454.125,8,288.3207547169811,498.0566037735849,53,498.0,464.5,6
2058,SI266220200309225433,10,0,115.51282051282051,1.7692307692307692,78,282.81481481481484,0.9259259259259259,54,498.0,2.0,6,498.0,397.0,5
2059,SI266220200309225433,11,0,
2060,SI266220200309225433,12,0,0.9473684210526315,326.2105263157895,19
2061,SI266220200309225433,13,0,
2062,SI266220200309225433,14,0,1.0,1.6,5
2063,SI266220200309225433,15,0,
2064,SI266220200309225433,0,0,
2065,SI266220200309225433,1,0,
2066,SI266220200309225433,2,0,498.125,247.25,24
2067,SI266220200309225433,3,5023,274.3636363636364,125.63636363636364,11,304.125,142.25,8,331.23809523809524,107.19047619047619,21,384.5925925925926,149.1851851851852,54,381.625,93.875,8,493.7857142857143,136.13392857142858,224,450.0,158.4,5
2068,SI266220200309225433,4,0,
2069,SI266220200309225433,5,0,
2070,SI266220200309225433,6,0,1.0,248.7,20,38.5,248.75,8,353.0,379.5,22
2071,SI266220200309225433,7,1647,13.376712328767123,141.59246575342465,292,204.6,147.2,10,271.0204081632653,154.18367346938774,49,358.1607142857143,94.71428571428571,56,401.0,184.28571428571428,7
2072,SI266220200309225433,8,0,
2073,SI266220200309225433,9,37,104.5,498.3333333333333,6,156.52631578947367,498.1578947368421,38,258.94029850746267,447.53731343283584,67,278.10714285714283,498.10714285714283,28,337.8,498.0,5
2074,SI266220200309225433,10,48,154.85981308411215,8.30841121495327,107,283.8181818181818,0.9090909090909091,22,334.0,1.0,5,338.84,35.24,25
2075,SI266220200309225433,11,0,
2076,SI266220200309225433,12,0,151.8,298.8,5
2077,SI266220200309225433,13,0,
2078,SI266220200309225433,14,0,
2079,SI266220200309225433,15,0,
2080,SI266220200309225433,0,0,
2081,SI266220200309225433,1,0,
2082,SI266220200309225433,2,0,
2083,SI266220200309225433,3,2904,272.0,134.33333333333334,6,305.57894736842104,117.42105263157895,19,380.2061855670103,121.5979381443299,97,452.7857142857143,182.71428571428572,14,497.67857142857144,101.46428571428571,28,498.2345679012346,167.03703703703704,81
2084,SI266220200309225433,4,0,436.1666666666667,302.0,6
2085,SI266220200309225433,5,0,
2086,SI266220200309225433,6,0,272.5,380.11538461538464,26,350.3333333333333,465.8333333333333,6,435.05,379.75,20
2087,SI266220200309225433,7,798,0.8421052631578947,100.21052631578948,19,0.7386363636363636,166.67045454545453,88,39.29347826086956,122.66304347826087,92,275.03333333333336,96.63333333333334,30,354.5238095238095,174.57142857142858,21,356.0,116.28571428571429,7,429.3,144.5,10,448.1818181818182,93.18181818181819,11
2088,SI266220200309225433,8,0,447.875,338.625,8
2089,SI266220200309225433,9,117,56.76470588235294,484.8235294117647,17,114.8,498.0,5,161.42857142857142,498.2142857142857,14,164.67924528301887,450.33962264150944,53,251.5,498.3333333333333,6,333.66346153846155,450.5,104,334.5,498.0,12,447.5,487.0,6
2090,SI266220200309225433,10,0,117.28571428571429,1.0,7,164.22222222222223,1.0,9,251.5,0.6666666666666666,6,252.3404255319149,32.5531914893617,47,336.1818181818182,0.7272727272727273,11
2091,SI266220200309225433,11,0,
2092,SI266220200309225433,12,0,150.88888888888889,385.8333333333333,18,236.89285714285714,300.2142857142857,28
2093,SI266220200309225433,13,0,
2094,SI266220200309225433,14,0,
2095,SI266220200309225433,15,0,
2096,SI266220200309225433,0,0,
2097,SI266220200309225433,1,0,
2098,SI266220200309225433,2,0,
2099,SI266220200309225433,3,1746,277.5,131.6153846153846,26,314.5,115.25,8,316.8888888888889,146.66666666666666,9,361.1130063965885,129.16417910447763,469,480.4336609336609,142.01965601965603,1628
2100,SI266220200309225433,4,0,167.63636363636363,334.1818181818182,11,437.3333333333333,383.94444444444446,18
2101,SI266220200309225433,5,0,
2102,SI266220200309225433,6,0,166.85714285714286,414.2857142857143,21,275.6666666666667,447.55555555555554,9,437.94117647058823,464.6470588235294,17
2103,SI266220200309225433,7,475,16.026362038664324,134.72056239015816,1707,166.8421052631579,131.52631578947367,19,261.10355987055016,145.15857605177993,309,350.8333333333333,116.33333333333333,6,425.10659898477155,147.21319796954316,197
2104,SI266220200309225433,8,0,450.96666666666664,335.1,30,498.3333333333333,352.6666666666667,9
2105,SI266220200309225433,9,47,60.65217391304348,482.0652173913044,46,113.04545454545455,498.1363636363636,22,167.52941176470588,498.11764705882354,17,338.27272727272725,498.1818181818182,11
2106,SI266220200309225433,10,66,113.53571428571429,0.6785714285714286,28,167.65625,5.875,32,337.82456140350877,21.210526315789473,57
2107,SI266220200309225433,11,0,
2108,SI266220200309225433,12,0,0.6,352.5,10,59.125,367.0,8,237.45454545454547,383.27272727272725,22
2109,SI266220200309225433,13,0,
2110,SI266220200309225433,14,0,
2111,SI266220200309225433,15,0,
2112,SI266220200309225433,0,0,
2113,SI266220200309225433,1,0,
2114,SI266220200309225433,2,0,469.71153846153845,174.9065934065934,364
2115,SI266220200309225433,3,5072,292.3333333333333,122.33333333333333,6,350.09473684210525,159.01052631578946,95,375.0769230769231,94.07692307692308,13,451.0779220779221,123.96103896103897,77,481.51612903225805,182.4731182795699,93,495.6333333333333,138.86666666666667,30,498.0,94.0,9
2116,SI266220200309225433,4,0,268.73972602739724,368.3972602739726,73
2117,SI266220200309225433,5,0,215.06451612903226,287.03225806451616,31,256.5,285.0,10,366.1666666666667,279.1666666666667,6,369.875,225.125,8
2118,SI266220200309225433,6,0,13.577405857740585,170.92887029288704,239,266.05555555555554,450.1666666666667,18,351.0,410.5,10
2119,SI266220200309225433,7,3210,0.875,94.125,8,20.29787234042553,153.10638297872342,235,201.15384615384616,127.07692307692308,13,248.86363636363637,98.95454545454545,22,264.1,166.375,40,406.929203539823,106.00884955752213,226,399.3636363636364,172.9090909090909,11
2120,SI266220200309225433,8,0,498.0625,353.6875,16
2121,SI266220200309225433,9,87,129.0702614379085,489.57026143790847,612,279.36,452.7688888888889,225,291.0425531914894,498.06382978723406,47,497.5,498.0,8
2122,SI266220200309225433,10,242,57.13333333333333,190.53333333333333,15,138.70246085011186,6.337807606263982,447,296.24528301886795,0.9245283018867925,53,497.22222222222223,1.9444444444444444,18
2123,SI266220200309225433,11,0,
2124,SI266220200309225433,12,0,0.9285714285714286,353.57142857142856,14,48.67857142857143,369.5,28,229.78947368421052,387.2631578947368,19
2125,SI266220200309225433,13,0,1.0,498.0,5,47.375,497.84375,32
2126,SI266220200309225433,14,0,0.8888888888888888,2.111111111111111,9,52.22222222222222,1.0,18
2127,SI266220200309225433,15,0,
2128,SI266220200309225433,0,0,
2129,SI266220200309225433,1,0,
2130,SI266220200309225433,2,0,
2131,SI266220200309225433,3,2712,332.1857142857143,125.21428571428571,280,482.91051454138704,150.1297539149888,447
2132,SI266220200309225433,4,0,352.2307692307692,380.6923076923077,52,440.42857142857144,297.7142857142857,7
2133,SI266220200309225433,5,0,
2134,SI266220200309225433,6,0,37.0,164.33333333333334,48,277.1111111111111,378.6666666666667,9,351.2105263157895,462.2894736842105,38,439.25,378.75,20
2135,SI266220200309225433,7,295,7.0,133.6537313432836,335,219.2311827956989,147.43010752688173,186,275.06976744186045,106.53488372093024,43,371.63486842105266,167.66118421052633,304,434.1463414634146,104.92682926829268,41
2136,SI266220200309225433,8,0,497.97058823529414,328.72058823529414,68
2137,SI266220200309225433,9,94,107.17894736842105,494.42105263157896,190,103.57142857142857,462.2857142857143,7,169.6,445.8,5,278.13392857142856,497.64285714285717,112,339.3157894736842,445.8421052631579,19,497.57142857142856,498.14285714285717,7
2138,SI266220200309225433,10,50,122.56302521008404,1.6302521008403361,119,262.7408906882591,13.88663967611336,247,497.375,1.625,16
2139,SI266220200309225433,11,0,
2140,SI266220200309225433,12,0,0.8703703703703703,332.14814814814815,54,151.5,384.72727272727275,22
2141,SI266220200309225433,13,0,1.0,498.0,5
2142,SI266220200309225433,14,0,1.6666666666666667,1.75,12
2143,SI266220200309225433,15,0,
2144,SI266220200309225433,0,0,
2145,SI266220200309225433,1,0,
2146,SI266220200309225433,2,0,
2147,SI266220200309225433,3,2595,312.1214953271028,115.89719626168224,107,364.76666666666665,163.0,30,475.07894736842104,104.27631578947368,76,498.40816326530614,173.9795918367347,49
2148,SI266220200309225433,4,0,351.5,302.5,8,440.2,387.4,5
2149,SI266220200309225433,5,0,
2150,SI266220200309225433,6,0,166.68421052631578,414.05263157894734,19,352.44444444444446,379.6666666666667,9,439.3333333333333,467.1111111111111,9
2151,SI266220200309225433,7,881,2.707317073170732,97.36585365853658,41,11.625,176.33928571428572,56,175.75,124.4090909090909,44,212.11111111111111,110.33333333333333,9,357.0,95.06666666666666,45,438.64864864864865,180.0810810810811,37
2152,SI266220200309225433,8,0,449.5,336.0,6,497.875,315.75,8
2153,SI266220200309225433,9,123,66.05263157894737,482.6842105263158,19,252.26666666666668,498.1333333333333,15,252.77272727272728,453.04545454545456,22,337.5,498.0,6
2154,SI266220200309225433,10,1,124.125,7.875,8,170.16666666666666,19.333333333333332,6,253.1818181818182,0.6363636363636364,11,337.5,1.0,6,339.1764705882353,34.029411764705884,34
2155,SI266220200309225433,11,0,
2156,SI266220200309225433,12,0,1.0,315.0,5
2157,SI266220200309225433,13,0,
2158,SI266220200309225433,14,0,
2159,SI266220200309225433,15,0,
2160,SI266220200309225433,0,0,
2161,SI266220200309225433,1,0,
2162,SI266220200309225433,2,0,478.8297213622291,219.374613003096,323
2163,SI266220200309225433,3,6586,362.20359281437123,125.59880239520957,167,340.14285714285717,155.71428571428572,7,451.6666666666667,183.83333333333334,6,489.3478260869565,113.33333333333333,138,498.125,183.875,8
2164,SI266220200309225433,4,0,
2165,SI266220200309225433,5,0,
2166,SI266220200309225433,6,0,3.272727272727273,224.17171717171718,198,269.8,379.4,5,434.9,378.9,10
2167,SI266220200309225433,7,2481,22.60323886639676,132.1740890688259,247,232.71428571428572,135.0,7,271.15384615384613,95.0,13,364.53333333333336,184.06666666666666,15,366.7142857142857,151.42857142857142,7,388.3,169.1,20,383.2,125.4,5,430.2682926829268,104.29268292682927,41,439.84615384615387,181.0,13
2168,SI266220200309225433,8,0,
2169,SI266220200309225433,9,131,147.93103448275863,451.1034482758621,58,161.7,498.0,10,319.86567164179104,446.910447761194,67,335.90909090909093,498.1818181818182,11
2170,SI266220200309225433,10,0,162.0,1.0,12,333.77777777777777,1.0,9
2171,SI266220200309225433,11,0,
2172,SI266220200309225433,12,0,238.0,298.84615384615387,13
2173,SI266220200309225433,13,0,
2174,SI266220200309225433,14,0,
2175,SI266220200309225433,15,0,
2176,SI266220200309225433,0,0,
2177,SI266220200309225433,1,0,467.4,87.2,5
2178,SI266220200309225433,2,0,
2179,SI266220200309225433,3,1116,352.10869565217394,127.16666666666667,276,427.0,119.71428571428571,7,480.5,122.38738738738739,666
2180,SI266220200309225433,4,0,
2181,SI266220200309225433,5,0,
2182,SI266220200309225433,6,0,
2183,SI266220200309225433,7,159,18.242744063324537,140.39753737906773,1137,214.0,107.5,6,269.2,135.5,140,421.7173252279635,147.2158054711246,329
2184,SI266220200309225433,8,0,498.0,315.0,5,498.0,353.0,5
2185,SI266220200309225433,9,41,56.388888888888886,483.94444444444446,18,115.4,498.1142857142857,35
2186,SI266220200309225433,10,0,115.55882352941177,0.7352941176470589,34
2187,SI266220200309225433,11,0,
2188,SI266220200309225433,12,0,
2189,SI266220200309225433,13,0,
2190,SI266220200309225433,14,0,
2191,SI266220200309225433,15,0,
2192,SI266220200309225433,0,0,
2193,SI266220200309225433,1,0,
2194,SI266220200309225433,2,0,497.6666666666667,165.2,15
2195,SI266220200309225433,3,1730,286.11764705882354,126.70588235294117,17,349.43636363636364,159.45454545454547,55,340.8709677419355,126.19354838709677,31,450.72727272727275,98.63636363636364,22,492.44,181.56,25,497.9056603773585,104.47169811320755,53
2196,SI266220200309225433,4,0,271.4878048780488,368.5121951219512,41,432.82456140350877,384.94736842105266,57
2197,SI266220200309225433,5,0,
2198,SI266220200309225433,6,0,1.0,170.4,15,438.0,465.7142857142857,7
2199,SI266220200309225433,7,819,0.6829268292682927,105.3170731707317,41,14.854545454545455,174.6909090909091,55,252.71428571428572,103.35714285714286,14,269.71153846153845,163.07692307692307,52,371.75,96.5625,16,430.1875,177.375,16
2200,SI266220200309225433,8,0,498.0,354.46153846153845,13
2201,SI266220200309225433,9,0,136.4047619047619,498.25,84,253.1951219512195,446.6341463414634,41
2202,SI266220200309225433,10,147,141.1868131868132,6.269230769230769,182,322.9029850746269,32.940298507462686,134,498.0,1.2857142857142858,7
2203,SI266220200309225433,11,0,
2204,SI266220200309225433,12,0,1.0,354.25,12,52.21739130434783,370.1449275362319,69,151.0,298.0,7,226.22222222222223,385.22222222222223,72
2205,SI266220200309225433,13,0,
2206,SI266220200309225433,14,0,
2207,SI266220200309225433,15,0,
2208,SI266220200309225433,0,0,
2209,SI266220200309225433,1,0,
2210,SI266220200309225433,2,0,
2211,SI266220200309225433,3,2736,322.6388888888889,150.09027777777777,144,358.47457627118644,103.97457627118644,118,481.32608695652175,140.68478260869566,460
2212,SI266220200309225433,4,0,212.0,355.0,5,276.8,297.6,5,356.6125,384.175,80,439.5,298.0,6
2213,SI266220200309225433,5,0,
2214,SI266220200309225433,6,0,166.58333333333334,417.0833333333333,12,275.5833333333333,378.9166666666667,24,353.075,465.425,40,438.95,378.75,20
2215,SI266220200309225433,7,464,11.578217821782179,125.74455445544554,505,175.8030303030303,134.8181818181818,66,212.16666666666666,111.16666666666667,6,263.1671826625387,117.76780185758514,323,355.85714285714283,94.42857142857143,7,400.0738137082601,145.33040421792617,569
2216,SI266220200309225433,8,0,289.61538461538464,325.38461538461536,13,464.6,343.2,10,497.60714285714283,352.92857142857144,28
2217,SI266220200309225433,9,47,107.3409090909091,495.29545454545456,176,168.0,446.92105263157896,38,261.60377358490564,498.0377358490566,53,328.5833333333333,498.0833333333333,24,337.6190476190476,447.2857142857143,42,497.57142857142856,498.14285714285717,7
2218,SI266220200309225433,10,81,121.28571428571429,1.9285714285714286,126,259.7992565055762,22.858736059479554,269,323.7826086956522,1.0,23,497.35714285714283,1.6428571428571428,14
2219,SI266220200309225433,11,0,
2220,SI266220200309225433,12,0,0.8888888888888888,352.77777777777777,18,60.714285714285715,298.0,7,152.23333333333332,384.5,30,239.55555555555554,297.3333333333333,9
2221,SI266220200309225433,13,0,
2222,SI266220200309225433,14,0,0.8571428571428571,1.4285714285714286,7
2223,SI266220200309225433,15,0,
2224,SI266220200309225433,0,0,
2225,SI266220200309225433,1,0,
2226,SI266220200309225433,2,0,
2227,SI266220200309225433,3,2721,327.16959064327483,112.09941520467837,171,324.2142857142857,150.28571428571428,14,385.0,167.5,6,459.6666666666667,96.16666666666667,18,450.0,150.54545454545453,33,498.3690476190476,141.08928571428572,168
2228,SI266220200309225433,4,0,168.4,336.2,5,351.8181818181818,300.72727272727275,11
2229,SI266220200309225433,5,0,
2230,SI266220200309225433,6,0,165.83333333333334,414.4166666666667,12,351.55555555555554,381.8333333333333,18
2231,SI266220200309225433,7,394,0.7231638418079096,139.6949152542373,177,40.1,183.7,10,190.37878787878788,120.71212121212122,132,211.6,150.8,5,260.0,167.28571428571428,7,278.26666666666665,146.0,15,351.8392857142857,109.32142857142857,56,440.22222222222223,174.66666666666666,9,440.4,136.8,5
2232,SI266220200309225433,8,0,471.8333333333333,322.6666666666667,6,497.8,320.2,25
2233,SI266220200309225433,9,77,68.02222222222223,479.8222222222222,90,104.95454545454545,464.45454545454544,22,115.67567567567568,498.2162162162162,37,127.81818181818181,455.09090909090907,11,169.14285714285714,498.2857142857143,7,267.07971014492756,477.5869565217391,138
2234,SI266220200309225433,10,0,112.09375,0.9375,32,169.75,10.875,16,257.625,0.78125,32,331.1666666666667,0.9166666666666666,24,340.85714285714283,35.57142857142857,7,498.125,1.75,8
2235,SI266220200309225433,11,0,
2236,SI266220200309225433,12,0,0.875,319.375,16,151.42105263157896,303.36842105263156,19
2237,SI266220200309225433,13,0,
2238,SI266220200309225433,14,0,
2239,SI266220200309225433,15,0,
2240,SI266220200309225433,0,0,
2241,SI266220200309225433,1,0,
2242,SI266220200309225433,2,0,367.125,390.125,8,498.0,237.6,5
2243,SI266220200309225433,3,7759,349.35227272727275,130.7159090909091,176,484.58947368421053,104.36842105263158,95,450.875,184.375,8,498.2,184.4,5
2244,SI266220200309225433,4,0,
2245,SI266220200309225433,5,0,
2246,SI266220200309225433,6,0,1.0,241.5,6
2247,SI266220200309225433,7,3499,25.475138121546962,136.61325966850828,181,249.05128205128204,100.51282051282051,39,266.7142857142857,160.07142857142858,14,277.42857142857144,134.28571428571428,7,357.0,94.0,9
2248,SI266220200309225433,8,0,
2249,SI266220200309225433,9,27,80.18181818181819,494.8181818181818,11,143.87654320987653,498.320987654321,81,151.26,448.82,50,298.7843137254902,498.03921568627453,51
2250,SI266220200309225433,10,41,143.85714285714286,4.578571428571428,140,300.51020408163265,0.9591836734693877,49
2251,SI266220200309225433,11,0,
2252,SI266220200309225433,12,0,
2253,SI266220200309225433,13,0,
2254,SI266220200309225433,14,0,154.16666666666666,254.41666666666666,12
